Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"3969","flickr-api","flickr","2013-03-21 13:28:00","110707","3","2018-07-31 23:35:43","0","366904","2017-08-13 11:35:52"
"3970","decrypt","encryption","2013-03-21 17:33:17","637783","1113","2018-11-29 17:48:24","4","-1","2013-06-28 11:11:46"
"3971","adf","oracle-adf","2013-03-22 15:35:58","157882","0","","2","",""
"3972","comprehension","list-comprehension","2013-03-22 16:42:50","100297","204","2018-11-28 17:18:47","0","811","2013-03-25 02:29:06"
"3973","img","image","2013-03-23 05:52:26","1723893","2141","2018-11-30 11:25:48","4","-1","2013-03-29 21:40:10"
"3974","argument-passing","parameter-passing","2013-03-23 10:18:01","1168156","500","2018-12-02 02:09:44","4","-1","2015-09-06 15:44:13"
"3975","conditionals","conditional","2013-03-23 22:12:01","1223693","64","2018-10-07 02:34:25","4","-1","2015-09-08 11:21:24"
"3976","conditional-statements","conditional","2013-03-23 22:13:05","1223693","1472","2018-12-01 09:12:14","4","-1","2015-09-08 20:27:03"
"3980","spec","specifications","2013-03-23 22:18:17","1223693","98","2018-10-05 00:48:28","1","246246","2015-02-06 17:24:30"
"3981","specification","specifications","2013-03-23 22:18:33","1223693","71","2018-10-23 12:16:25","1","246246","2015-02-06 17:24:05"
"3983","hexadecimal-notation","hex","2013-03-23 22:20:46","1223693","12","2018-08-16 13:05:41","4","-1","2015-01-07 07:31:21"
"3984","maximum","max","2013-03-24 17:41:14","100297","437","2018-11-13 09:51:57","3","1288","2013-08-02 04:02:27"
"3985","optaplanner","drools-planner","2013-03-25 14:13:36","472109","0","","0","",""
"3986","jqm","jquery-mobile","2013-03-26 17:37:12","218196","184","2018-11-06 19:55:45","4","-1","2013-07-15 21:17:26"
"3987","dynamic-allocation","dynamic-memory-allocation","2013-03-27 04:47:29","1168156","20","2018-11-30 04:53:41","4","-1","2018-09-25 22:58:37"
"3988","ggplot","ggplot2","2013-03-28 21:44:14","59303","2445","2018-11-30 21:19:23","0","59303","2013-03-28 21:45:15"
"3989","qplot","ggplot2","2013-03-28 21:44:48","59303","113","2018-11-01 16:14:06","0","59303","2013-03-28 21:45:13"
"3992","bitwise-shift","bit-shift","2013-04-01 19:32:14","102937","0","","0","102937","2013-04-01 19:32:20"
"3993","testacular","karma-runner","2013-04-01 19:39:35","102937","88","2014-09-27 01:53:55","0","102937","2013-04-01 19:39:40"
"3994","like-operator","sql-like","2013-04-02 17:27:05","426671","113","2018-01-06 08:09:54","2","426671","2015-04-10 12:29:58"
"3996","expressions","expression","2013-04-04 11:31:42","1715579","396","2018-11-27 23:20:05","2","246246","2013-08-07 17:34:22"
"3997","android-logcat","logcat","2013-04-04 13:53:52","741249","31","2018-11-27 17:38:05","1","4099593","2018-08-18 03:39:35"
"3998","statistical-analysis","statistics","2013-04-04 19:37:52","102937","149","2018-06-11 03:59:00","4","-1","2014-03-25 12:42:10"
"3999","idle","python-idle","2013-04-04 20:38:26","1583","484","2018-11-21 08:33:38","0","1583","2013-04-04 20:39:35"
"4001","dictionaries","dictionary","2013-04-05 12:56:45","1219006","481","2018-11-27 01:53:01","4","-1","2013-04-22 10:41:55"
"4002","css-inheritance","css","2013-04-06 05:47:53","106224","9","2016-06-09 16:35:12","0","106224","2013-04-06 05:47:53"
"4004","android-debug-bridge","adb","2013-04-07 07:26:52","779408","2","2016-02-23 18:22:26","0","246246","2015-02-06 17:46:41"
"4009","google-storage","google-cloud-storage","2013-04-12 16:32:33","1366527","26","2017-07-04 02:46:12","4","-1","2013-04-12 17:10:50"
"4013","bash-alias","bash","2013-04-17 11:20:50","1983854","5","2014-04-16 00:40:55","4","-1","2013-11-16 21:34:42"
"4014","openrefine","google-refine","2013-04-17 17:00:31","167425","0","","1","",""
"4016","gquery","gwtquery","2013-04-19 09:40:25","280410","0","","0","",""
"4017","oxygene","delphi-prism","2013-04-19 15:00:46","91299","0","","0","",""
"4018","user-authentication","authentication","2013-04-22 22:29:22","1454806","17","2018-11-13 21:59:11","4","-1","2014-12-02 18:56:54"
"4019","client-authentication","authentication","2013-04-22 22:29:40","1454806","16","2018-02-02 14:04:06","4","-1","2014-12-02 18:56:57"
"4020","automated-testing","automated-tests","2013-04-23 06:11:21","1160259","17","2018-11-19 03:18:45","0","426671","2015-05-06 15:17:22"
"4021","dll-hell","dll","2013-04-23 14:23:43","102937","59","2018-01-30 22:27:57","0","102937","2013-04-23 14:23:49"
"4022","generic-class","generics","2013-04-23 16:40:53","1454806","22","2018-10-09 07:34:59","4","-1","2013-07-26 12:22:38"
"4026","data-distribution-service","dds","2013-04-24 02:55:29","1380680","0","","0","",""
"4027","pgrep","grep","2013-04-24 09:14:02","1983854","17","2018-09-26 02:00:30","4","-1","2015-05-03 01:48:27"
"4028","idle-ide","python-idle","2013-04-25 16:09:58","811","1","2015-04-11 01:59:53","0","811","2013-04-25 16:09:58"
"4030","known-type","known-types","2013-04-25 17:56:20","102937","0","","0","102937","2013-04-25 17:56:57"
"4031","linq-expressions","expression-trees","2013-04-27 20:41:55","41071","0","","0","",""
"4032","auto-properties","automatic-properties","2013-04-29 06:37:09","106224","1","2016-08-29 21:03:54","0","106224","2013-04-29 06:37:09"
"4034","apns","apple-push-notifications","2013-04-30 14:59:06","1221571","407","2018-11-19 16:27:29","0","237838","2013-11-26 21:07:16"
"4035","roasal","roassal","2013-05-02 13:26:24","23354","0","","0","23354","2013-05-02 13:26:58"
"4041","phusion","passenger","2013-05-05 18:27:20","20816","0","","2","",""
"4044","iphone-provisioning","ios-provisioning","2013-05-09 15:25:58","19679","0","","0","19679","2013-05-09 15:25:58"
"4047","google-scripts","google-apps-script","2013-05-11 04:16:01","1677912","7","2018-10-14 20:22:34","4","-1","2018-01-24 07:32:02"
"4048","stringgrid","tstringgrid","2013-05-12 21:09:05","757830","0","","0","",""
"4052","tmemo","memo","2013-05-12 21:15:02","757830","0","","0","",""
"4055","tpagecontrol","pagecontrol","2013-05-12 21:19:07","757830","0","","0","",""
"4059","styling","styles","2013-05-13 19:10:19","427225","0","","-1","",""
"4061","form-validation","validation","2013-05-13 19:14:56","427225","2023","2018-10-23 00:28:45","1","102937","2013-05-27 18:47:47"
"4062","input-validation","validation","2013-05-13 19:15:01","427225","699","2018-11-21 13:01:51","1","102937","2013-05-27 18:47:44"
"4064","charting-controls","charts","2013-05-13 19:16:09","427225","27","2016-08-02 19:43:50","0","102937","2013-05-27 18:47:04"
"4067","cs5","flash-cs5","2013-05-14 12:12:05","1627055","61","2018-08-25 19:19:30","0","102937","2013-05-27 18:46:05"
"4068","adobe-flash-cs5","flash-cs5","2013-05-14 12:12:13","1627055","5","2013-08-27 09:49:58","0","102937","2013-05-27 18:45:59"
"4074","pendingintent","android-pendingintent","2013-05-15 14:56:41","102937","117","2018-11-16 09:31:07","0","102937","2013-05-15 14:56:46"
"4076","android-maps-v2","google-maps-android-api-2","2013-05-16 14:15:32","2183804","0","","2","",""
"4077","marker","google-maps-markers","2013-05-16 14:20:30","2183804","0","","0","",""
"4078","markers","google-maps-markers","2013-05-16 14:20:33","2183804","0","","0","",""
"4082","jquery-datepicker","jquery-ui-datepicker","2013-05-21 14:54:27","102937","179","2017-08-04 08:37:42","0","102937","2013-05-21 14:54:27"
"4083","tfs-api","tfs-sdk","2013-05-21 16:44:05","102937","105","2018-05-07 13:57:06","0","102937","2013-05-21 16:44:11"
"4084","matlab-standalone","matlab-compiler","2013-05-22 21:46:42","97160","10","2014-12-04 07:10:07","0","102937","2013-05-27 15:07:26"
"4089","ie8-developer-tools","ie-developer-tools","2013-05-26 14:19:46","106224","1","2014-05-24 11:04:22","0","106224","2013-05-26 14:19:46"
"4090","ie9-developer-tools","ie-developer-tools","2013-05-26 14:20:02","106224","0","","0","106224","2013-05-26 14:20:02"
"4091","reporting-services-2012","ssrs-2012","2013-05-29 07:59:43","497040","0","","1","",""
"4092","airplay","marmalade","2013-05-30 08:23:29","1079901","0","","0","",""
"4094","vc","visual-c++","2013-05-30 15:57:13","388520","76","2018-11-23 13:00:41","4","-1","2013-12-19 18:17:35"
"4095","aria","wai-aria","2013-06-01 05:27:01","530681","92","2018-08-10 19:21:54","0","106224","2013-06-21 17:41:22"
"4096","sounds","audio","2013-06-02 01:57:00","97160","95","2018-10-06 21:27:27","4","-1","2014-12-02 19:01:08"
"4097","neventstore","event-store","2013-06-04 01:09:37","11635","0","","0","",""
"4098","dataframes","dataframe","2013-06-04 09:36:12","1240268","281","2018-11-28 16:34:49","4","-1","2016-04-08 12:58:39"
"4099","ordereddict","ordereddictionary","2013-06-10 05:51:09","1219006","0","","0","",""
"4100","if-then","if-statement","2013-06-10 11:13:08","635608","44","2018-11-17 02:44:20","4","-1","2013-06-21 16:14:35"
"4102","virtualtreeview","tvirtualstringtree","2013-06-10 20:15:24","33732","0","","1","",""
"4103","slowness","performance","2013-06-10 23:50:06","102937","73","2018-06-29 17:08:29","0","102937","2013-06-10 23:50:10"
"4104","audiomanager","android-audiomanager","2013-06-11 07:10:10","491044","31","2018-10-13 06:16:22","0","246246","2015-02-06 17:45:46"
"4105","tchart","teechart","2013-06-11 12:51:18","214639","22","2018-10-02 05:09:08","4","-1","2013-06-13 14:30:48"
"4106","struts2-jquery-plugin","struts2-jquery","2013-06-12 08:53:57","1700321","0","","0","",""
"4112","composer","composer-php","2013-06-15 10:49:35","1149495","2522","2018-12-01 01:19:04","1","246246","2013-07-07 17:28:45"
"4113","autoloader","autoload","2013-06-15 21:50:27","1149495","0","","0","",""
"4114","rvm","rvmrc","2013-06-15 23:47:29","497756","0","","0","",""
"4115","movie","video","2013-06-17 07:41:14","1714410","0","","2","",""
"4116","movies","video","2013-06-17 07:41:17","1714410","0","","1","",""
"4117","mcc","matlab-compiler","2013-06-17 16:28:22","97160","0","","1","",""
"4118","adobe-dreamweaver","dreamweaver","2013-06-18 12:55:06","707111","2","2016-03-21 01:14:27","0","707111","2013-06-18 12:55:06"
"4119","points","point","2013-06-19 06:21:01","1714410","0","","0","",""
"4121","user-guide","guide","2013-06-19 16:29:30","1149495","0","","0","",""
"4122","regex-php","regex","2013-06-21 03:42:27","20938","8","2018-10-22 12:28:02","4","-1","2013-06-25 09:07:22"
"4123","perl-regex","regex","2013-06-21 16:19:51","159388","35","2018-04-20 12:46:19","4","-1","2013-07-14 23:26:50"
"4124","forking","fork","2013-06-22 14:40:52","635608","68","2018-07-24 06:46:01","4","-1","2015-09-08 20:27:18"
"4125","vkontakte","vk","2013-06-23 17:32:34","707111","22","2018-07-12 10:19:26","0","707111","2013-06-23 17:32:34"
"4128","inverse-matrix","matrix-inverse","2013-06-24 01:42:58","97160","0","","3","",""
"4129","multiselectlist","multi-select","2013-06-25 03:18:53","102937","33","2018-09-06 13:12:53","0","102937","2013-06-25 03:19:00"
"4130","sap-crystal-reports","crystal-reports","2013-06-25 12:52:51","134367","1","2016-04-17 14:14:07","4","-1","2014-06-11 10:27:59"
"4131","initialization-list","ctor-initializer","2013-06-25 16:38:44","96780","0","","-1","",""
"4132","vm","virtual-machine","2013-06-26 00:10:02","707111","902","2018-11-26 20:29:29","0","707111","2013-06-26 00:10:02"
"4134","multidimensional","multidimensional-array","2013-06-27 16:27:37","50079","686","2018-11-25 19:20:16","1","246246","2013-08-07 17:32:50"
"4138","ng-repeat","angularjs-ng-repeat","2013-07-02 19:16:24","2185093","545","2018-11-30 19:30:30","4","-1","2017-02-23 15:21:45"
"4141","jdk1.6","java-6","2013-07-04 09:21:29","40342","0","","0","",""
"4142","jdk1.5","java-5","2013-07-04 09:21:45","40342","0","","0","",""
"4146","android-market","google-play","2013-07-05 19:55:54","246246","107","2018-04-17 07:48:23","0","246246","2013-07-05 19:56:05"
"4147","absolute-positioning","css-position","2013-07-05 20:24:33","246246","7","2018-04-25 02:38:06","0","246246","2013-07-05 20:24:33"
"4148","relative-positioning","css-position","2013-07-05 20:26:06","246246","3","2017-08-15 16:47:36","0","246246","2013-07-05 20:26:06"
"4149","position-fixed","css-position","2013-07-05 20:26:46","246246","33","2017-01-11 10:35:04","0","246246","2013-07-05 20:26:46"
"4150","adobe-flex-4","flex4","2013-07-06 08:21:23","246246","0","","0","246246","2013-07-06 08:21:31"
"4151","html-option","html-select","2013-07-08 22:39:25","246246","16","2018-06-06 11:16:21","0","246246","2013-07-08 22:39:25"
"4152","gwtp","gwt-platform","2013-07-11 08:59:09","116472","0","","0","",""
"4153","ics","icalendar","2013-07-11 17:41:03","246246","255","2018-11-15 15:05:46","0","246246","2013-07-11 17:41:03"
"4154","cupcake","android-1.5-cupcake","2013-07-11 18:48:51","246246","0","","0","246246","2013-07-11 18:48:51"
"4155","android-donut","android-1.6-donut","2013-07-11 18:50:19","246246","0","","0","246246","2013-07-11 18:50:19"
"4156","ice-cream-sandwich","android-4.0-ice-cream-sandwich","2013-07-11 18:54:15","246246","1","2014-03-08 15:02:44","0","246246","2013-07-11 18:54:15"
"4157","jelly-bean","android-4.2-jelly-bean","2013-07-11 18:56:19","246246","8","2017-07-06 04:14:27","0","246246","2013-07-11 18:56:19"
"4158","froyo","android-2.2-froyo","2013-07-11 18:58:36","246246","10","2017-03-14 19:06:28","0","246246","2013-07-11 18:58:36"
"4159","android-froyo","android-2.2-froyo","2013-07-11 18:58:53","246246","1","2014-08-04 09:37:35","0","246246","2013-07-11 18:58:53"
"4160","android-cupcake","android-1.5-cupcake","2013-07-11 18:59:14","246246","0","","0","246246","2013-07-11 18:59:14"
"4161","android-jelly-bean","android-4.2-jelly-bean","2013-07-11 18:59:30","246246","2","2013-10-30 19:39:48","0","246246","2013-07-11 18:59:30"
"4162","android-ics","android-4.0-ice-cream-sandwich","2013-07-11 18:59:50","246246","0","","0","246246","2013-07-11 18:59:50"
"4163","gingerbread","android-2.3-gingerbread","2013-07-11 19:03:15","246246","57","2017-03-13 23:02:10","0","246246","2013-07-11 19:03:15"
"4164","android-gingerbread","android-2.3-gingerbread","2013-07-11 19:03:30","246246","2","2014-05-15 13:35:24","0","246246","2013-07-11 19:03:30"
"4165","honeycomb","android-3.0-honeycomb","2013-07-11 19:05:34","246246","15","2017-12-04 17:00:10","0","246246","2013-07-11 19:05:34"
"4166","android-eclair","android-2.0-eclair","2013-07-11 19:06:43","246246","0","","0","246246","2013-07-11 19:06:43"
"4167","netmf",".net-micro-framework","2013-07-11 21:32:47","246246","19","2015-07-08 20:34:50","0","246246","2013-07-11 21:32:47"
"4168","ifelse","if-statement","2013-07-13 08:29:12","768110","620","2018-11-30 15:17:51","4","-1","2013-07-20 11:19:42"
"4170","uipangesturerecognizer","uigesturerecognizer","2013-07-14 03:29:08","563381","0","","0","",""
"4171","uipinchgesturerecognizer","uigesturerecognizer","2013-07-14 03:29:18","563381","0","","0","",""
"4172","uitapgesturerecognizer","uigesturerecognizer","2013-07-14 03:29:24","563381","0","","0","",""
"4179","asmjs","asm.js","2013-07-14 23:28:16","246246","3","2014-11-16 07:12:03","0","246246","2013-07-14 23:28:16"
"4180","elseif","if-statement","2013-07-15 17:23:33","768110","295","2018-10-19 00:03:12","4","-1","2013-07-21 13:25:50"
"4181","tfpt","tfs-power-tools","2013-07-15 18:58:00","246246","6","2017-07-28 16:04:54","0","246246","2013-07-15 18:58:00"
"4182","mobile-web","mobile-website","2013-07-15 19:04:09","246246","20","2018-03-15 10:01:09","0","246246","2013-07-15 19:04:09"
"4183","fields","field","2013-07-15 19:06:26","246246","870","2018-11-26 14:31:15","0","246246","2013-07-15 19:06:26"
"4184","css-positioning","css-position","2013-07-15 21:35:19","246246","17","2018-09-02 18:28:36","0","246246","2013-07-15 21:35:19"
"4185","outofmemoryexception","out-of-memory","2013-07-15 22:39:02","246246","56","2018-08-24 09:07:33","0","246246","2013-07-15 22:39:02"
"4186","outofmemoryerror","out-of-memory","2013-07-15 22:40:47","246246","244","2018-09-05 05:57:55","0","246246","2013-07-15 22:40:47"
"4190","ifdef","conditional-compilation","2013-07-18 10:47:52","505088","22","2017-09-04 19:12:11","0","707111","2013-07-18 14:36:49"
"4191","goinstant-platform","goinstant","2013-07-18 18:26:19","821545","0","","0","",""
"4192","nodejs","node.js","2013-07-18 19:35:48","106224","19342","2018-12-02 07:12:59","0","106224","2013-07-18 19:35:48"
"4195","data-attribute","custom-data-attribute","2013-07-20 12:27:01","106224","55","2018-10-10 09:31:50","0","106224","2013-07-20 12:27:01"
"4196","data-attributes","custom-data-attribute","2013-07-20 12:27:08","106224","23","2018-07-31 01:05:50","0","106224","2013-07-20 12:27:08"
"4197","lazy-load","lazy-loading","2013-07-20 14:29:00","707111","17","2018-09-10 16:08:44","0","707111","2013-07-20 14:29:00"
"4199","tuple-unpacking","iterable-unpacking","2013-07-20 16:38:38","246246","42","2016-02-25 20:16:13","0","246246","2013-07-20 16:38:38"
"4200","imageio","javax.imageio","2013-07-21 05:41:13","105971","198","2018-11-13 16:51:25","0","105971","2013-07-21 05:41:34"
"4201","google-sketchup","sketchup","2013-07-21 19:13:32","246246","1","2013-07-26 06:01:36","0","246246","2013-07-21 19:13:32"
"4202","trimble-sketchup","sketchup","2013-07-21 19:13:59","246246","0","","0","246246","2013-07-21 19:13:59"
"4203","system-programming","systems-programming","2013-07-24 05:35:50","811","14","2017-09-08 07:40:26","0","811","2013-07-24 05:35:50"
"4206","ie11","internet-explorer-11","2013-07-26 13:19:52","106224","868","2018-11-30 12:30:06","0","106224","2013-07-26 13:19:52"
"4207","php-cli","php","2013-07-27 11:50:31","763371","120","2018-11-03 01:59:15","4","-1","2013-08-01 09:33:59"
"4208","fql","facebook-fql","2013-07-27 22:39:12","246246","323","2017-03-30 12:38:29","0","246246","2013-07-27 22:39:12"
"4209","string-compare","string-comparison","2013-07-29 19:44:57","246246","1","2013-12-20 08:26:59","0","246246","2013-07-29 19:44:57"
"4211","xammp","xampp","2013-08-01 13:18:31","1288","132","2018-11-16 16:50:58","0","1288","2013-08-01 13:18:31"
"4212","teleric-mvc","telerik-mvc","2013-08-01 17:03:48","1288","0","","0","1288","2013-08-01 17:03:48"
